,category,domain,img,type,task
6115,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\866.jpg,train,7
6116,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\867.jpg,train,17
6117,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\868.jpg,train,7
6118,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\869.jpg,train,7
6119,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\870.jpg,train,1
6120,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\871.jpg,train,1
6121,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\872.jpg,train,7
6122,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\873.jpg,train,7
6123,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\874.jpg,train,7
6124,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\875.jpg,train,7
6125,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\876.jpg,train,7
6126,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\877.jpg,train,7
6127,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\878.jpg,train,1
6128,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\879.jpg,train,1
6129,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\880.jpg,train,7
6130,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\881.jpg,train,7
6131,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\882.jpg,train,7
6132,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\883.jpg,train,7
6133,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\884.jpg,train,1
6134,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\885.jpg,train,7
6135,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\886.jpg,train,1
6136,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\887.jpg,train,7
6137,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\888.jpg,train,7
6138,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\889.jpg,train,1
6139,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\890.jpg,train,7
6140,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\891.jpg,train,7
6141,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\892.jpg,train,7
6142,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\893.jpg,train,7
6143,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\894.jpg,train,7
6144,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\895.jpg,train,7
6145,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\896.jpg,train,1
6146,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\897.jpg,train,1
6147,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\898.jpg,train,7
6148,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\899.jpg,train,7
6149,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\900.jpg,train,27
6150,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\901.jpg,train,14
6151,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\902.jpg,train,7
6152,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\903.jpg,train,1
6153,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\904.jpg,train,1
6154,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\905.jpg,train,7
6155,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\906.jpg,train,7
6156,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\907.jpg,train,1
6157,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\908.jpg,train,18
6158,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\909.jpg,train,7
6159,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\910.jpg,train,1
6160,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\911.jpg,train,7
6161,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\912.jpg,train,7
6162,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\913.jpg,train,7
6163,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\914.jpg,train,7
6164,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\915.jpg,train,1
6165,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\916.jpg,train,4
6166,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\917.jpg,train,7
6167,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\918.jpg,train,1
6168,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\919.jpg,train,7
6169,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\920.jpg,train,5
6170,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\921.jpg,train,7
6171,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\922.jpg,train,7
6172,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\923.jpg,train,1
6173,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\924.jpg,train,7
6174,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\925.jpg,train,7
6175,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\926.jpg,train,7
6176,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\927.jpg,train,7
6177,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\928.jpg,train,7
6178,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\929.jpg,train,7
6179,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\930.jpg,train,1
6180,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\931.jpg,train,7
6181,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\932.jpg,train,7
6182,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\933.jpg,test,5
6183,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\934.jpg,train,1
6184,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\935.jpg,train,7
6185,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\936.jpg,train,7
6186,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\937.jpg,train,7
6187,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\938.jpg,train,7
6188,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\939.jpg,test,8
6189,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\940.jpg,train,1
6190,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\941.jpg,train,7
6191,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\942.jpg,train,7
6192,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\943.jpg,train,7
6193,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\944.jpg,train,7
6194,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\945.jpg,train,7
6195,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\946.jpg,train,1
6196,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\947.jpg,train,1
6197,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\948.jpg,train,7
6198,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\949.jpg,train,7
6199,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\950.jpg,train,19
6200,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\951.jpg,train,7
6201,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\952.jpg,train,7
6202,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\953.jpg,test,26
6203,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\954.jpg,train,7
6204,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\955.jpg,train,1
6205,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\956.jpg,train,7
6206,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\957.jpg,train,7
6207,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\958.jpg,train,1
6208,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\959.jpg,train,7
6209,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\960.jpg,train,1
6210,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\961.jpg,train,7
6211,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\962.jpg,train,7
6212,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\963.jpg,train,7
6213,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\964.jpg,train,6
6214,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\965.jpg,train,1
6215,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\966.jpg,train,7
6216,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\967.jpg,train,7
6217,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\968.jpg,train,7
6218,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\969.jpg,train,1
6219,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\970.jpg,train,7
6220,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\971.jpg,train,7
6221,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\972.jpg,train,1
6222,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\973.jpg,train,1
6223,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\974.jpg,test,17
6224,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\975.jpg,train,10
6225,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\976.jpg,train,7
6226,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\977.jpg,train,7
6227,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\978.jpg,train,1
6228,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\979.jpg,train,27
6229,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\980.jpg,train,1
6230,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\981.jpg,train,7
6231,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\982.jpg,train,7
6232,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\983.jpg,train,1
6233,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\984.jpg,train,1
6234,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\985.jpg,train,7
6235,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\986.jpg,train,1
6236,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\987.jpg,train,7
6237,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\988.jpg,train,7
6238,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\989.jpg,train,7
6239,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\990.jpg,train,7
6240,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\991.jpg,train,7
6241,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\992.jpg,train,1
6242,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\993.jpg,train,1
6243,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\994.jpg,train,7
6244,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\995.jpg,train,1
6245,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\996.jpg,train,1
6246,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\997.jpg,train,7
6247,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\998.jpg,train,7
6248,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\999.jpg,train,7
6249,bois,Acquisition-bois-leger-amas,./dataset_fairewaste-classification\train\Acquisition-bois-leger-amas\bois\1382.jpg,train,8
6250,bois,Acquisition-bois-leger-amas,./dataset_fairewaste-classification\train\Acquisition-bois-leger-amas\bois\1383.jpg,train,8
6251,bois,Acquisition-bois-leger-amas,./dataset_fairewaste-classification\train\Acquisition-bois-leger-amas\bois\1384.jpg,train,1
6252,bois,Acquisition-bois-leger-amas,./dataset_fairewaste-classification\train\Acquisition-bois-leger-amas\bois\1385.jpg,train,8
6253,bois,Acquisition-bois-leger-amas,./dataset_fairewaste-classification\train\Acquisition-bois-leger-amas\bois\1386.jpg,train,8
6254,bois,Acquisition-bois-leger-amas,./dataset_fairewaste-classification\train\Acquisition-bois-leger-amas\bois\1387.jpg,train,1
6255,bois,Acquisition-bois-leger-amas,./dataset_fairewaste-classification\train\Acquisition-bois-leger-amas\bois\1388.jpg,train,8
6256,bois,Acquisition-bois-leger-amas,./dataset_fairewaste-classification\train\Acquisition-bois-leger-amas\bois\1389.jpg,train,8
6257,bois,Acquisition-bois-leger-amas,./dataset_fairewaste-classification\train\Acquisition-bois-leger-amas\bois\1390.jpg,train,8
6258,bois,Acquisition-bois-leger-amas,./dataset_fairewaste-classification\train\Acquisition-bois-leger-amas\bois\1391.jpg,train,1
6259,bois,Acquisition-bois-leger-amas,./dataset_fairewaste-classification\train\Acquisition-bois-leger-amas\bois\1392.jpg,test,13
6260,bois,Acquisition-bois-leger-amas,./dataset_fairewaste-classification\train\Acquisition-bois-leger-amas\bois\1393.jpg,train,8
6261,bois,Acquisition-bois-leger-amas,./dataset_fairewaste-classification\train\Acquisition-bois-leger-amas\bois\1394.jpg,train,8
6262,bois,Acquisition-bois-leger-amas,./dataset_fairewaste-classification\train\Acquisition-bois-leger-amas\bois\1395.jpg,train,11
6263,bois,Acquisition-bois-leger-amas,./dataset_fairewaste-classification\train\Acquisition-bois-leger-amas\bois\1396.jpg,train,1
6264,bois,Acquisition-bois-leger-amas,./dataset_fairewaste-classification\train\Acquisition-bois-leger-amas\bois\1397.jpg,train,1
6265,bois,Acquisition-bois-leger-amas,./dataset_fairewaste-classification\train\Acquisition-bois-leger-amas\bois\1398.jpg,train,1
6266,bois,Acquisition-bois-leger-amas,./dataset_fairewaste-classification\train\Acquisition-bois-leger-amas\bois\1399.jpg,train,8
6267,bois,Acquisition-bois-leger-amas,./dataset_fairewaste-classification\train\Acquisition-bois-leger-amas\bois\1400.jpg,train,1
6268,bois,Acquisition-bois-leger-amas,./dataset_fairewaste-classification\train\Acquisition-bois-leger-amas\bois\1401.jpg,train,8
6269,bois,Acquisition-bois-leger-amas,./dataset_fairewaste-classification\train\Acquisition-bois-leger-amas\bois\1402.jpg,train,8
6270,bois,Acquisition-bois-leger-amas,./dataset_fairewaste-classification\train\Acquisition-bois-leger-amas\bois\1403.jpg,train,8
6271,bois,Acquisition-bois-leger-amas,./dataset_fairewaste-classification\train\Acquisition-bois-leger-amas\bois\1404.jpg,train,8
6272,bois,Acquisition-bois-leger-amas,./dataset_fairewaste-classification\train\Acquisition-bois-leger-amas\bois\1405.jpg,train,12
6273,bois,Acquisition-bois-leger-amas,./dataset_fairewaste-classification\train\Acquisition-bois-leger-amas\bois\1406.jpg,train,8
6274,bois,Acquisition-bois-leger-amas,./dataset_fairewaste-classification\train\Acquisition-bois-leger-amas\bois\1407.jpg,train,8
6275,bois,Acquisition-bois-leger-amas,./dataset_fairewaste-classification\train\Acquisition-bois-leger-amas\bois\1408.jpg,train,8
6276,bois,Acquisition-bois-leger-amas,./dataset_fairewaste-classification\train\Acquisition-bois-leger-amas\bois\1409.jpg,train,8
6277,bois,Acquisition-bois-leger-amas,./dataset_fairewaste-classification\train\Acquisition-bois-leger-amas\bois\1410.jpg,train,1
6278,bois,Acquisition-bois-leger-amas,./dataset_fairewaste-classification\train\Acquisition-bois-leger-amas\bois\1411.jpg,train,8
6279,bois,Acquisition-bois-leger-amas,./dataset_fairewaste-classification\train\Acquisition-bois-leger-amas\bois\1412.jpg,train,1
6280,bois,Acquisition-bois-leger-amas,./dataset_fairewaste-classification\train\Acquisition-bois-leger-amas\bois\1413.jpg,train,1
6281,bois,Acquisition-bois-leger-amas,./dataset_fairewaste-classification\train\Acquisition-bois-leger-amas\bois\1414.jpg,train,1
6282,bois,Acquisition-bois-leger-amas,./dataset_fairewaste-classification\train\Acquisition-bois-leger-amas\bois\1415.jpg,train,12
6283,bois,Acquisition-bois-leger-amas,./dataset_fairewaste-classification\train\Acquisition-bois-leger-amas\bois\1416.jpg,train,8
6284,bois,Acquisition-bois-leger-amas,./dataset_fairewaste-classification\train\Acquisition-bois-leger-amas\bois\1417.jpg,train,1
6285,bois,Acquisition-bois-leger-amas,./dataset_fairewaste-classification\train\Acquisition-bois-leger-amas\bois\1418.jpg,train,8
6286,bois,Acquisition-bois-leger-amas,./dataset_fairewaste-classification\train\Acquisition-bois-leger-amas\bois\1419.jpg,train,1
6287,bois,Acquisition-bois-leger-amas,./dataset_fairewaste-classification\train\Acquisition-bois-leger-amas\bois\1420.jpg,train,8
6288,bois,Acquisition-bois-leger-amas,./dataset_fairewaste-classification\train\Acquisition-bois-leger-amas\bois\1421.jpg,train,8
6289,bois,Acquisition-bois-leger-amas,./dataset_fairewaste-classification\train\Acquisition-bois-leger-amas\bois\1422.jpg,train,8
6290,bois,Acquisition-bois-leger-amas,./dataset_fairewaste-classification\train\Acquisition-bois-leger-amas\bois\1423.jpg,train,8
6291,bois,Acquisition-bois-leger-amas,./dataset_fairewaste-classification\train\Acquisition-bois-leger-amas\bois\1424.jpg,train,1
6292,bois,Acquisition-bois-leger-amas,./dataset_fairewaste-classification\train\Acquisition-bois-leger-amas\bois\1425.jpg,train,8
6293,bois,Acquisition-bois-leger-amas,./dataset_fairewaste-classification\train\Acquisition-bois-leger-amas\bois\1426.jpg,train,8
6294,bois,Acquisition-bois-leger-amas,./dataset_fairewaste-classification\train\Acquisition-bois-leger-amas\bois\1427.jpg,train,8
6295,bois,Acquisition-bois-leger-amas,./dataset_fairewaste-classification\train\Acquisition-bois-leger-amas\bois\1428.jpg,train,8
6296,bois,Acquisition-bois-leger-amas,./dataset_fairewaste-classification\train\Acquisition-bois-leger-amas\bois\1429.jpg,train,25
6297,bois,Acquisition-bois-leger-amas,./dataset_fairewaste-classification\train\Acquisition-bois-leger-amas\bois\1430.jpg,train,1
6298,bois,Acquisition-bois-leger-amas,./dataset_fairewaste-classification\train\Acquisition-bois-leger-amas\bois\1431.jpg,train,1
6299,bois,Acquisition-bois-leger-amas,./dataset_fairewaste-classification\train\Acquisition-bois-leger-amas\bois\1432.jpg,train,8
6300,bois,Acquisition-bois-leger-amas,./dataset_fairewaste-classification\train\Acquisition-bois-leger-amas\bois\1433.jpg,train,2
6301,bois,Acquisition-bois-leger-amas,./dataset_fairewaste-classification\train\Acquisition-bois-leger-amas\bois\1434.jpg,train,8
6302,bois,Acquisition-bois-leger-amas,./dataset_fairewaste-classification\train\Acquisition-bois-leger-amas\bois\1435.jpg,train,8
6303,bois,Acquisition-bois-leger-amas,./dataset_fairewaste-classification\train\Acquisition-bois-leger-amas\bois\1436.jpg,train,1
6304,bois,Acquisition-bois-leger-amas,./dataset_fairewaste-classification\train\Acquisition-bois-leger-amas\bois\1437.jpg,train,8
6305,bois,Acquisition-bois-leger-amas,./dataset_fairewaste-classification\train\Acquisition-bois-leger-amas\bois\1438.jpg,train,8
6306,bois,Acquisition-bois-leger-amas,./dataset_fairewaste-classification\train\Acquisition-bois-leger-amas\bois\1439.jpg,train,8
6307,bois,Acquisition-bois-leger-amas,./dataset_fairewaste-classification\train\Acquisition-bois-leger-amas\bois\1440.jpg,train,1
6308,bois,Acquisition-bois-leger-amas,./dataset_fairewaste-classification\train\Acquisition-bois-leger-amas\bois\1441.jpg,train,1
6309,bois,Acquisition-bois-leger-amas,./dataset_fairewaste-classification\train\Acquisition-bois-leger-amas\bois\1442.jpg,train,1
6310,bois,Acquisition-bois-leger-amas,./dataset_fairewaste-classification\train\Acquisition-bois-leger-amas\bois\1443.jpg,train,8
6311,bois,Acquisition-bois-leger-amas,./dataset_fairewaste-classification\train\Acquisition-bois-leger-amas\bois\1444.jpg,train,8
6312,bois,Acquisition-bois-leger-amas,./dataset_fairewaste-classification\train\Acquisition-bois-leger-amas\bois\1445.jpg,train,8
6313,bois,Acquisition-bois-leger-amas,./dataset_fairewaste-classification\train\Acquisition-bois-leger-amas\bois\1446.jpg,train,8
6314,bois,Acquisition-bois-leger-amas,./dataset_fairewaste-classification\train\Acquisition-bois-leger-amas\bois\1447.jpg,train,8
6315,bois,Acquisition-bois-leger-amas,./dataset_fairewaste-classification\train\Acquisition-bois-leger-amas\bois\1448.jpg,train,8
6316,bois,Acquisition-bois-leger-amas,./dataset_fairewaste-classification\train\Acquisition-bois-leger-amas\bois\1449.jpg,train,1
6317,bois,Acquisition-bois-leger-amas,./dataset_fairewaste-classification\train\Acquisition-bois-leger-amas\bois\1450.jpg,train,8
6318,bois,Acquisition-bois-leger-amas,./dataset_fairewaste-classification\train\Acquisition-bois-leger-amas\bois\1451.jpg,train,1
6319,bois,Acquisition-bois-leger-amas,./dataset_fairewaste-classification\train\Acquisition-bois-leger-amas\bois\1452.jpg,train,8
6320,bois,Acquisition-bois-leger-amas,./dataset_fairewaste-classification\train\Acquisition-bois-leger-amas\bois\1453.jpg,train,8
6321,bois,Acquisition-bois-leger-amas,./dataset_fairewaste-classification\train\Acquisition-bois-leger-amas\bois\1454.jpg,train,8
6322,bois,Acquisition-bois-leger-amas,./dataset_fairewaste-classification\train\Acquisition-bois-leger-amas\bois\1455.jpg,train,8
6323,bois,Acquisition-bois-leger-amas,./dataset_fairewaste-classification\train\Acquisition-bois-leger-amas\bois\1456.jpg,train,8
6324,bois,Acquisition-bois-leger-amas,./dataset_fairewaste-classification\train\Acquisition-bois-leger-amas\bois\1457.jpg,train,1
6325,bois,Acquisition-bois-leger-amas,./dataset_fairewaste-classification\train\Acquisition-bois-leger-amas\bois\1458.jpg,train,8
6326,bois,Acquisition-bois-leger-amas,./dataset_fairewaste-classification\train\Acquisition-bois-leger-amas\bois\1459.jpg,test,8
6327,bois,Acquisition-bois-leger-amas,./dataset_fairewaste-classification\train\Acquisition-bois-leger-amas\bois\1460.jpg,train,8
