,category,domain,img,type,task
5394,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1268.jpg,train,2
5395,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1269.jpg,train,2
5396,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1270.jpg,train,2
5397,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1271.jpg,train,2
5398,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1272.jpg,train,2
5399,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1273.jpg,train,2
5400,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1274.jpg,train,2
5401,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1275.jpg,train,2
5402,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1276.jpg,train,2
5403,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1277.jpg,train,2
5404,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1278.jpg,train,2
5405,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1279.jpg,train,2
5406,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1280.jpg,train,2
5407,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1281.jpg,train,2
5408,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1282.jpg,train,2
5409,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1283.jpg,train,2
5410,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1284.jpg,train,2
5411,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1285.jpg,train,2
5412,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1286.jpg,train,2
5413,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1287.jpg,train,2
5414,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1288.jpg,train,2
5415,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1289.jpg,train,2
5416,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1290.jpg,train,2
5417,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1291.jpg,train,2
5418,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1292.jpg,train,2
5419,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1293.jpg,train,2
5420,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1294.jpg,test,14
5421,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1295.jpg,train,2
5422,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1296.jpg,train,2
5423,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1297.jpg,train,2
5424,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1298.jpg,train,2
5425,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1299.jpg,train,2
5426,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1300.jpg,train,2
5427,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1301.jpg,train,2
5428,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1302.jpg,train,2
5429,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1303.jpg,train,2
5430,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1304.jpg,train,2
5431,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1305.jpg,test,2
5432,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1306.jpg,train,2
5433,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1307.jpg,train,2
5434,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1308.jpg,train,2
5435,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1309.jpg,train,2
5436,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1310.jpg,train,2
5437,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1311.jpg,train,2
5438,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1312.jpg,train,2
5439,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1313.jpg,train,2
5440,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1314.jpg,test,12
5441,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1315.jpg,test,4
5442,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1316.jpg,train,2
5443,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1317.jpg,train,2
5444,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1318.jpg,train,2
5445,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1319.jpg,train,2
5446,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1320.jpg,train,2
5447,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1321.jpg,train,2
5448,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1322.jpg,train,2
5449,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1323.jpg,train,2
5450,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1324.jpg,train,2
5451,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1325.jpg,train,2
5452,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1326.jpg,test,8
5453,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1327.jpg,train,2
5454,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1328.jpg,train,2
5455,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1329.jpg,train,2
5456,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1330.jpg,train,2
5457,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1331.jpg,train,2
5458,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1332.jpg,train,2
5459,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1333.jpg,train,2
5460,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1334.jpg,train,2
5461,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1335.jpg,train,2
5462,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1336.jpg,train,2
5463,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1337.jpg,train,2
5464,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1338.jpg,train,2
5465,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1339.jpg,train,2
5466,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1340.jpg,train,2
5467,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1341.jpg,train,2
5468,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1342.jpg,train,2
5469,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1343.jpg,train,2
5470,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1344.jpg,train,2
5471,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1345.jpg,train,2
5472,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1346.jpg,train,2
5473,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1347.jpg,train,2
5474,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1348.jpg,train,2
5475,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1349.jpg,train,2
5476,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1350.jpg,train,2
5477,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1351.jpg,train,2
5478,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1352.jpg,train,2
5479,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1353.jpg,train,2
5480,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1354.jpg,train,2
5481,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1355.jpg,train,2
5482,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1356.jpg,train,2
5483,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1357.jpg,train,2
5484,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1358.jpg,train,2
5485,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1359.jpg,train,2
5486,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1360.jpg,train,2
5487,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1361.jpg,train,2
5488,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1362.jpg,train,2
5489,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1363.jpg,train,2
5490,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1364.jpg,train,2
5491,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1365.jpg,train,2
5492,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1366.jpg,train,2
5493,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1367.jpg,train,2
5494,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1368.jpg,train,2
5495,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1369.jpg,train,2
5496,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1370.jpg,train,2
5497,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1371.jpg,train,2
5498,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1372.jpg,train,2
5499,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1373.jpg,train,2
5500,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1374.jpg,test,12
5501,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1375.jpg,train,2
5502,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1376.jpg,train,2
5503,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1377.jpg,train,2
5504,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1378.jpg,train,2
5505,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1379.jpg,train,2
5506,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1380.jpg,train,2
5507,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\1381.jpg,train,2
5508,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\259.jpg,train,2
5509,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\260.jpg,train,2
5510,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\261.jpg,train,2
5511,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\262.jpg,train,2
5512,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\263.jpg,train,2
5513,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\264.jpg,train,2
5514,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\265.jpg,train,2
5515,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\266.jpg,train,2
5516,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\267.jpg,train,2
5517,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\268.jpg,train,2
5518,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\269.jpg,train,2
5519,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\270.jpg,train,2
5520,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\271.jpg,train,2
5521,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\272.jpg,train,2
5522,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\273.jpg,train,2
5523,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\274.jpg,train,2
5524,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\275.jpg,train,2
5525,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\276.jpg,train,2
5526,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\277.jpg,train,2
5527,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\278.jpg,train,2
5528,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\279.jpg,train,2
5529,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\280.jpg,train,2
5530,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\281.jpg,train,2
5531,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\282.jpg,train,2
5532,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\283.jpg,train,2
5533,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\284.jpg,train,2
5534,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\285.jpg,train,2
5535,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\286.jpg,train,2
5536,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\287.jpg,train,2
5537,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\288.jpg,train,2
5538,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\289.jpg,train,2
5539,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\290.jpg,train,2
5540,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\291.jpg,test,3
5541,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\292.jpg,train,2
5542,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\293.jpg,train,2
5543,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\294.jpg,train,2
5544,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\295.jpg,train,2
5545,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\296.jpg,train,2
5546,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\297.jpg,train,2
5547,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\298.jpg,train,2
5548,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\299.jpg,test,4
5549,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\300.jpg,train,2
5550,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\301.jpg,train,2
5551,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\302.jpg,train,2
5552,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\303.jpg,train,2
5553,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\304.jpg,train,2
5554,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\305.jpg,train,2
5555,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\306.jpg,train,2
5556,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\307.jpg,train,2
5557,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\308.jpg,train,2
5558,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\309.jpg,train,2
5559,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\310.jpg,train,2
5560,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\311.jpg,train,2
5561,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\312.jpg,train,2
5562,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\313.jpg,train,2
5563,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\314.jpg,train,2
5564,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\315.jpg,train,2
5565,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\316.jpg,train,2
5566,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\317.jpg,train,2
5567,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\318.jpg,train,2
5568,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\319.jpg,train,2
5569,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\320.jpg,train,2
5570,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\321.jpg,train,2
5571,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\322.jpg,train,2
5572,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\323.jpg,train,2
5573,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\324.jpg,test,7
5574,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\325.jpg,train,2
5575,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\326.jpg,train,2
5576,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\327.jpg,train,2
5577,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\328.jpg,train,2
5578,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\329.jpg,train,2
5579,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\330.jpg,train,2
5580,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\331.jpg,train,2
5581,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\332.jpg,train,2
5582,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\333.jpg,train,2
5583,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\334.jpg,train,2
5584,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\335.jpg,train,2
5585,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\336.jpg,train,2
5586,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\337.jpg,train,2
5587,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\338.jpg,train,2
5588,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\339.jpg,train,2
5589,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\340.jpg,train,2
5590,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\341.jpg,train,2
5591,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\342.jpg,train,2
5592,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\343.jpg,train,2
5593,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\344.jpg,train,2
5594,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\345.jpg,train,2
5595,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\346.jpg,train,2
5596,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\347.jpg,train,2
5597,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\348.jpg,train,2
5598,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\349.jpg,train,2
5599,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\350.jpg,train,2
5600,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\351.jpg,train,2
5601,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\352.jpg,train,2
5602,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\353.jpg,train,2
5603,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\354.jpg,train,2
5604,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\355.jpg,train,2
5605,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\356.jpg,train,2
5606,bois,Acquisition-bois-amas-mono,./dataset_fairewaste-classification\train\Acquisition-bois-amas-mono\bois\357.jpg,train,2
